osm_id,osm_type,final_name,place,population,geoid
158279882,node,Old Hundred,hamlet,218,3748940
154165404,node,Louisville,village,2176,
154344071,node,Pine Ridge,village,2167,
153869847,node,Norwood,village,2159,3747980
154010470,node,Tazewell,town,2158,
154018941,node,Plainview,village,2156,
154195635,node,Jellico,village,2154,
154107688,node,Seven Devils,village,215,3760505
157604122,node,Yanceyville,village,2149,3776000
154031588,node,Wade Hampton,town,21482,
158459988,node,Stonewall,village,214,3765120
154314381,node,Sugar Mountain,village,214,3765530
153963345,node,Cherokee;ᏣᎳᎩ,town,2138,3712140
153996169,node,Shelby,town,21378,3761200
158329288,node,Green Level,village,2136,3727870
158481789,node,Whispering Pines,village,2131,3773140
158304697,node,Hertford,town,2130,3730900
158567868,node,Carrboro,town,21295,3710620
153902907,node,Clemmons,town,21163,3712960
154006831,node,Central,village,2114,
154148109,node,Laurel Park,village,2110,3737160
153993483,node,Berkeley Lake,village,2107,
158366106,node,Colerain,village,208,3713560
158477005,node,Chadbourn,village,2077,3711640
153956774,node,Ninety Six,town,2076,
12461001780,node,Creswell,village,207,3715420
38124797,way,Creswell,village,207,3715420
158603189,node,Cerro Gordo,village,207,3711620
154104489,node,Great Falls,village,2069,
195480,relation,Farragut,town,20676,
154365311,node,Elgin,town,2065,
158261549,node,Coats,town,2059,3713360
157562069,node,Fayetteville,city,205678,3722920
5371472401,node,Dillsboro,town,205,3717180
194722,relation,St. Andrews,locality,20493,
153969092,node,Cornelius,town,20449,3714700
154036076,node,Waterloo,village,204,
154206300,node,Mosheim,town,2036,
158590135,node,Carthage,village,2030,3710680
154368400,node,Cowpens,village,2023,
153959359,node,Hull,village,202,
158225587,node,Youngsville,town,2016,3776200
158630556,node,Sharpsburg,village,2014,3761060
69062378,node,Lavonia,town,2012,
154300076,node,Clayton,town,2003,
2379521221,node,Research Triangle,region,2000000,
9143623477,node,Linden Oaks,hamlet,20000,
158256913,node,Boardman,village,200,3706660
724450487,way,Acony Bell Tiny Home Community,neighbourhood,20,3743260
154051934,node,Johnston,village,1997,
157625432,node,Haw River,village,1992,3730260
154388972,node,Lowrys,village,199,
154078271,node,Rockwell,village,1988,3757340
154333278,node,Spruce Pine,town,1979,3764260
154171582,node,Snellville,town,19738,
158495274,node,Eureka,village,197,3721960
157591749,node,Raemon,hamlet,197,3754600
153862720,node,Lexington,town,19632,3738060
158569571,node,Autryville,village,196,3702700
154205654,node,Boone,city,19562,3707080
153906172,node,Suwanee,town,19549,
153942019,node,Maysville,village,1938,
158574555,node,Franklinton,village,1922,3724720
154187320,node,Starr,village,192,
1848205,relation,Union County,county,19119,
154213869,node,Clarkesville,village,1911,
158493186,node,Severn,village,191,3760560
1979205040,node,Knoxville,city,190740,
153897447,node,Drexel,village,1906,3717860
158251312,node,Lumberton,town,19025,3739700
153974368,node,Connelly Springs,village,1902,3714280
153868156,node,Blacksburg,village,1897,
154355683,node,Arcade,village,1893,
158567906,node,Elizabeth City,city,18683,3720580
154393996,node,Blaine,suburb,1860,
158570674,node,Morrisville,town,18576,3744520
158593189,node,Pumpkin Center,village,1855,3734200
153833420,node,Hildebran,village,1852,3731500
158543140,node,Atlantic Beach,village,1836,3702500
158241551,node,Four Oaks,village,1835,3724520
158256140,node,Carolina Shores,village,1834,3710550
4593844480,node,Amhurst,neighbourhood,183,
6030861939,node,Taylorsville,town,1822,3766960
153860711,node,Bluff City,village,1822,
154379393,node,Pomaria,village,182,
158337719,node,Watha,village,181,3771320
154000503,node,Hunter,village,1803,
154342430,node,Lenoir,city,17938,3737760
9973617216,node,Nebo,hamlet,1790,3746100
157610652,node,Pantego,village,179,3750080
154166914,node,Sevierville,city,17889,
1848204,relation,Unicoi County,county,17860,
1847632,relation,Johnson County,county,17830,
154019373,node,Hemby Bridge,village,1782,3733560
154102001,node,Nicholson,village,1777,
153965148,node,SouthPark,suburb,17765,3712000
158279911,node,Ramseur,village,1774,3755040
154295802,node,Five Forks,town,17737,
361424182,node,Cary,city,176987,3710740
28472643,node,Clemson,town,17681,
158577148,node,Cedar Point,village,1764,3711340
158256724,node,Pinehurst,town,17581,3751940
153844281,node,Surgoinsville,town,1754,
158657696,node,Marietta,village,175,3741380
154284627,node,Indian Trail,town,17491,3733560
154088182,node,Troutman,town,1749,3768500
154024054,node,Riverview,village,1748,
154203616,node,Demorest,village,1745,
157601418,node,Holly Springs,town,17425,3732260
154301214,node,West Columbia,town,17416,
158483870,node,Biscoe,village,1732,3706000
153915618,node,Sparta,town,1727,3763680
154018209,node,Andrews,town,1720,3701380
317004538,node,Bristol,city,17141,
158362135,node,Rolesville,village,1711,3757640
157630200,node,Bladenboro,village,1702,3706240
158372198,node,Halifax,village,170,3728920
154084515,node,Morganton,town,16918,3744400
158334596,node,Bethel,village,1690,3705460
153975656,node,Norcross,town,16845,
158530714,node,Navassa,village,1683,3746060
1848195,relation,Polk County,county,16773,
158494212,node,Princeville,village,1668,3753840
153855866,node,Hoschton,village,1662,
158613685,node,Shallotte,town,1660,3760800
153922044,node,Hodges,village,166,
158558530,node,Milton,village,166,3743300
158272850,node,Cordova,village,1653,3714600
178946,relation,Saxapahaw,suburb,1648,3759580
153854563,node,Fairforest,village,1646,
158628157,node,Everetts,village,164,3722040
154067061,node,Kershaw,village,1637,
153859061,node,Reidville,village,1634,
154319736,node,Lowndesville,village,163,
153952618,node,Rocky Top,village,1628,
158354909,node,Mebane,town,16262,3742240
153957878,node,Winder,town,16244,
158355041,node,Robersonville,village,1617,3757100
154187435,node,Burnsville,town,1614,3709140
154347456,node,Tryon,village,1612,3768580
2379528116,node,Piedmont Triad,region,1600000,
154069453,node,Norris,village,1599,
154015551,node,Walnut Cove,village,1595,3770780
153884619,node,Stanfield,village,1585,3764460
158604239,node,Laurinburg,town,15766,3737220
192079,relation,Seven Oaks,locality,15755,
158271923,node,Pine Knoll Shores,village,1575,3752000
154334016,node,Murphy,town,1574,3745660
154318264,node,Cashiers,hamlet,157,3710800
1847644,relation,Sullivan County,county,156791,
153976819,node,Mayo,village,1567,
153912255,node,East Spencer,village,1567,3719860
158228975,node,Eden,town,15643,3720080
153864551,node,Berea,town,15578,
158532942,node,Southern Pines,town,15545,3763120
154144229,node,Mount Holly,town,15536,3744960
12345426,relation,Mallard,suburb,15500,3712000
7890803931,node,Mallard,suburb,15500,3712000
158613929,node,Pinetown,hamlet,155,3752160
154110062,node,Bermuda Run,village,1546,3705135
154035271,node,Albemarle,town,15414,3700680
154093810,node,Whitmire,village,1539,
154001972,node,Northlakes,village,1534,3731060
154299855,node,Mount Pleasant,village,1532,3745140
153979942,node,Mount Croghan,village,153,
157552966,node,Wanchese,village,1522,3770920
153996209,node,Joanna,village,1517,
157544054,node,Virgilina,village,151,
154207563,node,Greeneville,town,15094,
158267325,node,Henderson,town,15060,3730660
153928502,node,Dobson,village,1506,3717340
153988242,node,Gantt,town,15006,
158479689,node,Ebony,hamlet,150,
157626064,node,North Myrtle Beach,town,14972,
154063416,node,Denton,village,1494,3716980
154008808,node,Buford,town,14868,
158606027,node,Reidsville,town,14859,3755900
158470411,node,Snow Hill,town,1480,3762760
158637398,node,Roseboro,village,1458,3757800
158362155,node,Pine Level,village,1456,3752020
157619890,node,Johnsonville,town,1455,
154155357,node,Elizabethton,town,14546,
158605510,node,Piney Green,town,14386,3734200
10881843830,node,Weldon,town,1438,3771780
158556483,node,Roanoke Rapids,city,14320,3756900
158288348,node,Fremont,village,1432,3724900
154097379,node,Crossnore,village,143,3715580
157590213,node,Bolivia,village,143,3706820
192185,relation,Berea,locality,14295,
158360043,node,Graham,town,14144,3727280
158339508,node,Belhaven,town,1410,3704640
154023542,node,Biltmore Forest,village,1409,3705880
154135024,node,Mount Gilead,village,1406,3744900
154075724,node,Bent Creek,village,1402,3705049
158504140,node,Kenly,village,1400,3735540
154200993,node,Chimney Rock,village,140,3712460
154020768,node,Columbia,city,139698,
158347577,node,Rose Hill,village,1396,3757860
154100978,node,Russell,village,1395,
153941081,node,Gaston,village,1393,
158614176,node,Godwin,village,139,3726740
154106534,node,Bryson City,town,1388,3708480
158555121,node,Clayton,town,13842,3712860
153916135,node,Powell,town,13802,
158650694,node,Elm City,village,1380,3720980
157546855,node,Norman,village,138,3747260
158341682,node,Bracey,village,1372,
153884569,node,Jefferson,town,1370,3734440
154372607,node,Claremont,village,1360,3712720
154194078,node,Mountain Park,town,13580,
154303418,node,Parker,village,13407,
158575715,node,Waves,hamlet,134,3771440
154283276,node,Lewisville,town,13381,3738040
153947043,node,Badin,village,1338,3702960
157610484,node,Pinebluff,village,1333,3751840
158581633,node,Middleburg,village,133,3742640
154070651,node,Chesterfield,town,1327,
154358191,node,New Market,village,1322,
154397714,node,City View,village,1322,
158498418,node,Blenheim,village,132,
153882361,node,Sneedville,town,1314,
154187237,node,Salem,village,131,
157616563,node,Stoneville,village,1308,3765100
154215717,node,Newton,town,13035,3747000
154029160,node,Clyde,village,1301,3713280
158263148,node,Linden,village,130,3738360
154120037,node,Fontana Village,hamlet,13,3723980
157607928,node,Latta,village,1296,
158230951,node,Lake Waccamaw,village,1296,3736640
153906439,node,Gaffney,town,12949,
154120402,node,Gray,village,1293,
157642763,node,Manteo,town,1290,3741060
154326611,node,Clarkston,town,12848,
153935006,node,Tega Cay,town,12832,
157642888,node,Spring Hope,village,1279,3764160
154081898,node,Pilot Mountain,village,1277,3751820
154318249,node,Due West,village,1276,
1848167,relation,Blount County,county,127253,
154160458,node,Athens,city,127064,
153855205,node,Lilburn,town,12700,
153985376,node,Rutledge,village,1270,
157623702,node,Broadway,town,1267,3708080
1848223,relation,Washington County,county,126302,
158611391,node,Hope Mills,town,12630,3732640
153988008,node,Blowing Rock,town,1263,3706500
154358667,node,Lansing,village,126,3736960
154147510,node,Cayce,town,12597,
154126992,node,Fall Branch,village,1248,
154099309,node,Tigerville,hamlet,1244,
154372780,node,Cana,village,1243,
158363982,node,Sims,village,124,3762060
158409171,node,Robbins,village,1235,3757000
157589580,node,Branchville,village,123,
158508289,node,Princeton,village,1229,3753820
158547048,node,Smithfield,town,12271,3762520
154031015,node,Rutherford College,village,1226,3758440
154068467,node,Winterville,village,1225,
154192759,node,Greenback,village,1219,
154002006,node,Loganville,town,12062,
158596099,node,Pinetops,village,1200,3752140
158453000,node,Franklinville,village,1197,3724740
157560692,node,Archdale,town,11907,3701720
153890105,node,Balfour,village,1187,3730720
153997132,node,Dawsonville,village,1186,
154162943,node,Iva,village,1184,
154162863,node,Hendersonville,town,11808,3730720
154335876,node,Oakboro,village,1180,3748040
158273698,node,Garysburg,village,1179,3725540
158380096,node,McFarlan,hamlet,117,3740240
158426336,node,Proctorville,village,117,3753900
158367840,node,Tar Heel,village,117,3766740
157611420,node,Fair Bluff,village,1168,3722240
158314472,node,Bayboro,village,1161,3703960
154170035,node,Comer,village,1160,
158522628,node,Pamplico,village,1150,
154099805,node,Franklin Springs,village,1135,
154350093,node,West Jefferson,town,1131,3772540
158454819,node,McDonald,village,113,3740140
158554655,node,Harkers Island,village,1127,3729560
154176232,node,Boonville,village,1122,3707140
158542207,node,Laurel Hill,village,1121,3737120
154038543,node,Drayton,village,1115,
154026756,node,Jefferson,town,11136,
158264505,node,Beulaville,village,1112,3705660
158405009,node,Seven Springs,hamlet,111,3760540
154328653,node,Concord,city,109896,3714100
154185987,node,Braselton,town,10947,
153928330,node,Davidson,town,10944,3716400
153830409,node,Seymour,suburb,10919,
154160609,node,Banner Elk,town,1091,3703500
154194935,node,Bogart,village,1091,
154369799,node,Danbury,village,108,3716240
154397837,node,Glen Alpine,village,1077,3726200
153955531,node,Homer,village,1076,
153856665,node,Ward,village,107,
158434120,node,Macon,village,107,3740540
153989216,node,Troy,village,107,
158607990,node,Bennettsville,town,10692,
153988556,node,Newberry,town,10691,
153971175,node,Prosperity,village,1063,
154391053,node,Mount Airy,town,10611,3744800
154158445,node,Pineville,town,10602,3752220
158513474,node,Harrellsville,hamlet,106,3729720
154064852,node,Lincolnton,town,10599,3738320
158385119,node,Winterville,town,10591,3775060
158627580,node,Tarboro,town,10564,3766700
4593844479,node,Amberfield,neighbourhood,1056,
153945719,node,Doraville,town,10540,
154294272,node,High Point,city,104371,3731400
154060254,node,Fountain Inn,town,10416,
154087684,node,Boiling Springs,town,10405,
154052704,node,Love Valley,hamlet,104,3739420
157556910,node,Lucama,village,1036,3739600
154153464,node,Halls Crossroads,village,10341,
158657445,node,Norlina,town,1034,3747240
158586045,node,Bowmore,hamlet,103,3707400
154022766,node,Kings Mountain,town,10296,3735880
153925948,node,Mayesville,village,1025,
153930745,node,Lake Lure,village,1023,3736500
153989027,node,Pelzer,village,101,
154344943,node,Belwood,village,1008,3704960
154013998,node,Clinton,town,10056,
157604200,node,Rich Square,village,1004,3756440
154154085,node,Lamar,village,1003,
154318873,node,Gray Court,village,1002,
6824032033,node,Timbercreek,neighbourhood,100,
7070945506,node,Shady Grove,hamlet,0,
7070808094,node,Jones Ford,hamlet,0,
12950752097,node,Seneca Falls - DR Horton,neighbourhood,0,
7070945585,node,Adams Ford,hamlet,0,
28233461,node,Sandy Springs,village,,
28246495,node,La France,village,,
35783257,node,Corolla,village,,
67310562,node,Fowler Junction,locality,,
113111510,node,Sand Ridge,hamlet,,
153828882,node,Centerville,hamlet,,
153829033,node,Shiloh,hamlet,,
153829415,node,Lafayette Village,hamlet,,
153829441,node,Garland Acres,neighbourhood,,
153829469,node,Gary,hamlet,,
153829488,node,Sans Souci Heights,hamlet,,
153829515,node,Eison Crossroads,hamlet,,
153829540,node,Homestead,hamlet,,3743480
153829595,node,Hidden Valley,suburb,,3712000
153829633,node,Turnpike,locality,,
153829666,node,Catlettsburg,hamlet,,
153829687,node,Wilton Springs,hamlet,,
153829724,node,Bayview,hamlet,,
153829793,node,Childs,hamlet,,
153829817,node,Country Oaks,hamlet,,
153829856,node,Murphy Hills,hamlet,,
153829883,node,Gooseneck,hamlet,,
153829998,node,Allen Grove,hamlet,,
153830020,node,Lanceville,hamlet,,
153830034,node,Park Settlement,hamlet,,
153830100,node,Yorktown,neighbourhood,,
153830117,node,Tusculum Heights,hamlet,,
153830137,node,Briarwood Estates,neighbourhood,,
153830285,node,Buford,hamlet,,
153830323,node,Buncombe,hamlet,,
153830388,node,Rock Springs,hamlet,,
153830570,node,Hills,locality,,
153830724,node,Villa Heights,suburb,,3712000
153830839,node,Tremont Park,hamlet,,3737760
153830840,node,Hillgirt,hamlet,,3744700
153830851,node,Round Mountain,hamlet,,
153831026,node,Cutshalltown,hamlet,,
153831137,node,Sweetwater,hamlet,,
153831181,node,Reid,hamlet,,
153831237,node,Moore Road,hamlet,,
153831266,node,Twelve Oaks,hamlet,,
153831779,node,Watts Crossroads,hamlet,,
153831815,node,Hills,hamlet,,
153831910,node,Maple Spring,hamlet,,
153831966,node,Sedgefield Acres,hamlet,,3758860
153831972,node,Toxaway Falls,hamlet,,
153831986,node,Hunter Meadows,hamlet,,
